"","observer_id","street_segment","no_of_graffiti","bars","liquor_stores","night_shops","night_clubs","restaurants","shops","hotels_or_hostels","offices","public_parking_lots","bus_or_tram_stops","schools","residences","surveillance_cameras","police_station","trees_along_street","public_seating","flower_beds","public_restrooms"
"653",45,"145450","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","1","0"
"654",73,"141829","0","0","0","0","0","0","2","0","0","1","0","0","24","0","0","5","0","0","0"
"655",73,"455744","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","24","0"
"656",73,"141741","0","0","0","0","0","0","1","0","1","0","0","0","14","0","0","0","0","0","0"
"657",73,"141743","1","0","0","0","0","0","3","0","1","0","2","0","44","0","0","0","0","0","0"
"658",73,"141755","0","0","0","0","0","0","0","0","0","0","0","1","25","0","0","0","0","1","0"
"659",73,"141746","0","0","0","1","0","0","8","0","1","0","0","0","64","0","0","0","0","0","0"
"660",73,"610952","0","0","0","0","0","0","2","0","1","0","0","0","45","0","0","0","0","0","0"
"661",113,"141300","2","0","0","0","1","0","1","0","0","0","0","0","13","0","0","10","0","0","0"
"662",113,"141327","4","3","0","0","0","2","4","0","1","0","0","0","31","0","0","5","0","0","0"
"663",113,"141260","0","1","0","0","0","1","2","0","1","0","0","0","12","0","0","3","0","0","0"
"664",113,"141378","3","0","0","0","0","0","0","0","0","0","0","0","12","0","0","2","0","0","0"
"665",113,"141368","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","1","0","0","0"
"666",113,"141401","2","0","0","0","0","0","0","0","0","0","0","0","23","0","0","1","0","0","0"
"667",113,"141176","9","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0"
"668",113,"141405","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","1","0","0","0"
"669",113,"141402","2","0","0","0","0","0","0","0","0","0","0","0","35","0","0","1","0","1","0"
"670",113,"141230","10","0","0","0","0","0","0","0","0","0","0","0","6","0","0","5","0","0","0"
"671",113,"141513","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0"
"672",113,"141506","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","12","0","0","0"
"673",113,"141296","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","11","0","0","0"
"674",102,"141212","8","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","3","0"
"675",102,"141504","0","0","0","0","0","0","0","0","0","0","0","0","26","0","0","0","0","0","0"
"676",102,"141213","1","0","0","0","0","0","0","0","1","0","0","0","7","0","0","0","0","0","0"
"677",102,"141397","1","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0"
"678",102,"141257","0","0","0","0","0","4","0","0","0","0","0","1","7","0","0","2","0","0","0"
"679",102,"141429","2","1","0","0","0","0","7","0","3","0","2","1","33","0","0","0","0","0","0"
"680",102,"559376","6","0","0","0","0","0","1","0","0","0","0","1","50","0","0","0","0","3","0"
"681",102,"627555","2","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","2","0"
"682",102,"627604","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","0","0","0","0"
"683",102,"559389","2","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0"
"684",184,"145546","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"685",184,"145530","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"686",184,"145296","6","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"687",184,"610702","28","0","0","0","0","0","0","0","0","0","0","0","10","0","0","1","0","1","0"
"688",184,"610608","12","0","0","0","0","0","1","0","0","0","0","0","10","0","0","5","0","0","0"
"689",184,"145281","6","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0"
"690",184,"145813","3","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0"
"691",184,"145529","30","0","0","0","0","0","0","0","0","0","0","0","26","0","0","0","0","0","0"
"692",184,"145508","3","0","0","0","0","5","0","0","0","0","0","0","5","0","0","0","0","0","0"
"693",184,"145706","5","1","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","3","0"
"694",172,"145426","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"695",172,"145383","2","0","0","0","0","0","0","0","0","0","0","0","13","0","0","6","0","1","0"
"696",172,"145247","9","0","0","0","0","0","0","0","0","0","0","0","1","0","0","12","0","1","0"
"697",172,"145412","3","0","0","0","0","0","0","0","0","0","1","0","8","0","0","4","1","4","0"
"698",172,"145484","4","0","0","0","0","0","0","0","0","0","1","0","19","0","0","30","0","0","0"
"699",172,"145488","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","1","0"
"700",172,"145270","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3","0","0","0"
"701",172,"145369","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","2","16","0"
"702",172,"627914","1","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","1","0"
"703",172,"23171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0"
"704",172,"145217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","12","0"
"705",46,"610642","0","0","0","0","0","0","0","0","2","22","0","0","28","0","0","0","0","12","0"
"706",46,"145370","5","0","0","0","0","0","0","0","9","23","0","0","14","0","0","17","0","0","0"
"707",46,"145393","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","11","7","0"
"708",46,"145414","10","0","0","0","0","0","0","0","0","0","1","0","0","0","0","37","6","8","0"
"709",46,"145818","3","0","0","0","0","0","0","0","1","12","1","0","13","0","0","10","0","1","0"
"710",46,"145817","3","0","0","0","0","0","0","0","2","32","0","0","11","0","0","10","0","5","0"
"711",46,"145615","7","0","0","0","0","0","0","0","0","0","0","0","13","0","0","1","2","5","0"
"712",46,"145816","7","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0"
"713",46,"627787","6","0","0","0","0","0","3","0","1","18","0","0","21","0","0","0","0","2","0"
"714",46,"627776","2","0","0","0","0","0","0","0","0","9","0","0","5","0","0","16","0","8","0"
"715",52,"610676","1","0","0","0","0","0","1","0","2","0","0","1","8","0","0","25","0","0","0"
"716",52,"145236","0","0","0","0","0","0","1","0","1","0","0","1","2","0","0","6","0","4","0"
"717",52,"145408","0","0","0","0","0","0","1","0","0","0","0","1","4","0","0","3","0","0","0"
"718",52,"145438","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0"
"719",52,"145512","0","0","0","0","0","0","0","0","1","0","0","1","23","0","0","0","0","0","0"
"720",52,"145507","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0"
"721",52,"145290","0","1","0","0","0","1","1","0","0","0","0","0","6","0","0","0","0","0","0"
"722",52,"145509","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0"
"723",52,"145280","0","0","0","0","0","0","1","0","0","0","0","0","4","0","0","6","0","0","0"
"724",52,"145521","2","0","0","0","0","0","0","0","0","0","0","1","40","0","0","0","0","0","0"
"725",52,"145449","0","0","0","0","0","0","1","0","3","0","0","0","10","0","0","0","0","0","0"
"726",47,"141651","6","0","0","0","0","0","1","0","0","1","0","0","31","2","0","4","0","6","0"
"727",47,"141643","6","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0"
"728",47,"141642","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0"
"729",47,"141654","2","1","0","0","0","0","0","0","1","0","0","0","18","0","0","0","0","0","0"
"730",47,"141507","0","0","0","0","0","0","0","0","3","1","0","0","6","0","0","6","0","7","0"
"731",47,"141419","1","0","0","0","0","0","0","0","1","0","2","0","0","0","0","3","1","0","0"
"732",47,"141478","0","0","0","0","0","1","1","0","1","0","0","0","3","1","0","0","1","0","0"
"733",47,"141511","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"734",47,"611114","8","2","0","1","0","2","1","0","3","1","2","0","9","2","0","0","0","3","0"
"735",47,"141463","4","0","0","0","0","0","0","0","0","0","1","0","8","1","0","0","0","0","1"
"736",47,"141598","8","0","0","0","0","0","0","0","0","1","0","0","3","0","0","10","0","0","0"
"737",16,"141657","6","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","14","0"
"738",16,"358487","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","0","0"
"739",16,"55487","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"740",16,"611051","12","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","Struiken langs water als afscherming ","0"
"741",16,"141661","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"742",16,"358488","1","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0"
"743",16,"141639","3","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"744",16,"141666","2","0","0","0","0","0","0","0","0","1","0","0","1","0","0","7","0","0","0"
"745",16,"141631","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","10","0","0","0"
"746",16,"141629","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","3","0"
"747",16,"141655","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","2","0"
"748",53,"627628","9","0","0","0","0","0","4","0","0","1","1","0","3","10","0","30","0","30","2"
"749",53,"455579","3","0","0","0","0","0","1","0","0","1","0","0","1","0","0","2","0","2","0"
"750",53,"359275","15","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"751",53,"455580","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","1","0","1","0"
"752",53,"144106","3","0","0","0","0","0","0","0","0","1","0","0","0","2","0","5","0","1","0"
"753",53,"610983","54","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","1","0"
"754",54,"145216","2","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0"
"755",54,"145371","2","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0"
"756",54,"145390","7","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0"
"757",54,"145229","3","0","0","0","0","0","0","0","0","0","1","0","13","3","0","7","0","0","0"
"758",54,"145422","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","6","0"
"759",54,"145435","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","4","0"
"760",54,"145255","8","0","0","0","0","0","0","0","0","0","1","0","10","3","0","25","0","2","0"
"761",55,"145456","1","0","1","0","0","0","0","0","2","0","0","0","22","1","0","0","0","0","0"
"762",55,"455468","3","1","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0"
"763",55,"145453","1","0","0","0","0","0","0","0","1","0","0","0","35","0","0","0","0","0","0"
"764",55,"145442","1","1","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0"
"765",55,"610703","0","1","0","0","0","0","0","0","2","0","0","0","5","0","0","1","0","1","0"
"766",55,"610654","0","1","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0"
"767",55,"145437","0","0","0","0","0","0","0","0","1","0","0","0","9","0","0","0","0","2","0"
"768",55,"145385","2","0","0","0","0","0","0","0","2","0","0","0","19","0","0","3","0","1","0"
"769",55,"358725","26","0","0","0","0","2","2","0","3","0","2","0","21","1","0","7","0","0","0"
"770",6,"142117","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","3",NA,NA,NA,"50",NA,"4",NA
"771",6,"142120","1",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,"16",NA,"2",NA
"772",6,"141983","11",NA,NA,NA,NA,"1","3",NA,"3",NA,"2",NA,"7",NA,NA,"53",NA,"6",NA
"773",6,"142171","19",NA,NA,NA,NA,NA,"2",NA,NA,NA,"1",NA,"15",NA,NA,"5",NA,NA,NA
"774",6,"141715","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,"1",NA,NA,NA
"775",6,"141726","3",NA,NA,NA,NA,NA,"1",NA,"1",NA,"1",NA,"2","2",NA,"14",NA,"1",NA
"776",6,"141782","0",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"777",6,"141728","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA
"778",6,"141724","0",NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,"10",NA,NA,"9",NA,NA,NA
"779",6,"141711","0",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"4",NA,NA,"4",NA,NA,NA
"780",6,"142172","2",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"3",NA,NA,"20",NA,NA,NA
"781",6,"611284","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33",NA,NA,"2",NA,NA,NA
"782",6,"142118","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,"12",NA,NA,NA
"783",56,"610704","2","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","0","0"
"784",56,"358788","1","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0"
"785",56,"145531","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"786",56,"145289","5","0","0","0","0","0","1","0","0","1","0","0","35","0","0","0","0","0","0"
"787",56,"145511","0","0","0","0","0","0","1","0","0","1","0","0","18","1","0","0","0","0","0"
"788",56,"145286","1","0","0","0","0","0","0","0","0","1","0","0","12","0","0","0","0","0","0"
"789",56,"530253","10","1","0","1","0","1","1","0","0","0","2","0","21","3","0","0","0","0","0"
"790",56,"145298","2","0","0","0","0","0","1","0","0","0","0","1","3","0","0","0","0","0","0"
"791",56,"23168","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"792",56,"145612","14","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0"
"793",56,"23166","46","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"794",133,"611140","2","0","0","0","0","0","10","0","5","4","2","0","43","5","0","20","0","0","0"
"795",133,"141784","24","1","0","0","0","0","2","0","1","0","0","0","24","0","0","8","0","0","0"
"796",133,"141750","3","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"797",133,"141747","1","1","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0"
"798",133,"141765","2","0","0","0","0","0","1","0","4","1","1","0","44","1","0","0","0","0","0"
"799",133,"141665","3","0","0","0","0","0","0","0","0","0","0","0","44","2","0","0","0","0","0"
"800",133,"358489","4","0","0","0","0","0","0","0","0","0","0","0","4","0","0","17","0","0","0"
"801",4,"141830","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA
"802",4,"611086","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,"1",NA
"803",4,"141753","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1",NA
"804",4,"141756","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,NA,NA,"1",NA
"805",4,"141751","0",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,"33",NA,NA,"8","6","11",NA
"806",4,"141813","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA,NA,NA,"1",NA
"807",4,"141773","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","99",NA,NA,NA,NA,"10",NA
"808",4,"559395","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21",NA,NA,"5",NA,"3",NA
"809",4,"141774","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64",NA,NA,"2",NA,"7",NA
"810",69,"145569","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","9","0","0","0"
"811",69,"145730","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0"
"812",69,"359494","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","1","0"
"813",69,"359310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"814",69,"359309","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","5","0"
"815",69,"145738","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","2","0","0","0"
"816",69,"145582","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","5","0","1","0"
"817",69,"145781","1","0","0","0","0","1","1","0","0","0","0","0","6","0","0","0","0","0","0"
"818",69,"145602","1","1","0","0","0","0","1","0","1","0","0","0","2","0","0","0","0","0","0"
"819",69,"145799","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","1","0"
"820",69,"145796","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0"
"821",69,"145604","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"822",69,"145814","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","6","0","0","0"
"823",69,"145613","4","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"824",72,"610686","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","14","5","24","0"
"825",72,"145578","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","1","0"
"826",72,"145758","1","0","0","0","0","0","0","0","0","0","0","0","8","0","0","1","0","1","0"
"827",72,"145589","4","0","0","0","0","0","1","0","0","0","0","0","3","0","0","4","0","0","0"
"828",72,"145765","2","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0"
"829",72,"145772","5","0","0","0","0","0","0","0","0","0","0","0","14","1","0","0","0","2","0"
"830",72,"145592","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"831",72,"610624","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0"
"832",72,"145784","1","0","0","0","0","0","0","0","1","0","0","0","18","0","0","0","0","4","0"
"833",72,"627788","6","0","0","0","0","0","0","0","3","1","1","1","11","0","0","8","2","1","0"
"834",72,"145603","7","0","0","0","0","0","0","0","0","1","0","0","2","0","0","3","0","1","0"
"835",72,"145795","0","0","0","0","0","1","0","0","3","1","0","0","1","1","0","4","0","2","0"
"836",112,"610981","5","0","0","0","0","1","2","0","1","1","1","1","10","1","0","3","4","2","1"
"837",112,"559377","5","0","0","0","0","2","2","0","0","0","0","0","9","0","0","2","0","1","0"
"838",112,"21701","22","0","0","0","0","1","0","0","0","0","0","0","0","1","0","2","2","4","0"
"839",111,"358554","1","0","0","0","0","0","0","0","0","0","0","0","6","1","0","1","0","0","0"
"840",112,"559419","9","1","0","0","0","2","6","0","8","0","0","0","20","3","0","0","0","2","0"
"841",112,"141497","0","1","0","0","0","0","2","0","0","0","0","0","7","0","0","0","0","0","0"
"842",112,"141601","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"843",111,"358552","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","3","1","1","0"
"844",111,"14199","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"845",112,"141284","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","2","0","0","0"
"846",75,"610675","3","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","2","0"
"847",75,"145499","0","0","0","0","0","0","0","0","1","0","0","0","6","2","0","0","0","1","0"
"848",75,"145510","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"849",75,"145524","0","0","0","0","0","0","0","0","1","0","0","0","3","1","0","0","0","1","0"
"850",75,"145522","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0"
"851",75,"145292","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","1","0"
"852",75,"145503","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"853",75,"610618","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"854",75,"610710","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"855",75,"610708","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"856",75,"610617","9","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0"
"857",79,"3956","3","0","0","0","0","0","1","0","1","0","0","0","10","0","0","0","0","0","0"
"858",79,"3925","5","0","0","0","0","0","0","0","0","0","0","1","7","0","0","2","0","0","0"
"859",79,"3868","5","0","0","0","0","0","0","0","0","0","0","1","9","0","0","0","0","0","0"
"860",79,"145307","7","0","0","0","0","0","0","0","1","0","0","1","21","1","0","11","0","0","0"
"861",79,"145608","3","1","0","0","0","0","0","0","0","0","1","0","1","0","0","4","0","1","0"
"862",79,"610626","9","0","0","0","0","0","0","0","1","1","0","0","16","3","0","47","4","0","0"
"863",79,"145601","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","7","0"
"864",79,"610615","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1"
"865",79,"610696","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0"
"866",79,"145295","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"867",80,"141596","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","2","0"
"868",80,"358497","3","0","0","0","0","0","0","0","0","0","0","0","36","3","0","0","0","1","0"
"869",80,"611024","1","0","0","1","0","0","0","0","0","0","0","0","10","1","0","0","0","2","0"
"870",80,"627751","6","0","0","0","0","0","3","0","0","0","1","1","59","7","0","0","0","1","0"
"871",80,"141824","0","0","0","0","0","0","1","0","0","0","1","0","30","3","0","0","0","1","0"
"872",80,"141825","1","0","0","0","0","0","0","0","0","0","0","0","8","0","0","3","0","1","0"
"873",80,"141836","0","0","0","1","0","0","0","0","0","0","0","0","14","1","0","3","0","1","0"
"874",80,"611070","0","0","0","0","0","0","0","0","0","0","0","1","16","1","0","0","0","0","0"
"875",80,"141808","0","1","0","0","0","0","1","0","0","0","0","0","3","1","0","4","0","0","0"
"876",80,"610991","0","0","0","0","0","0","1","0","0","0","0","0","5","1","0","2","0","0","0"
"877",80,"611148","0","0","0","0","0","0","3","0","0","0","0","0","26","1","0","0","0","0","0"
"878",82,"358612","10","1","0","0","0","0","0","0","2","0","0","0","60","1","0","1","0","6","0"
"879",82,"358613","1","0","0","0","0","0","1","0","0","1","0","0","8","1","0","7","0","2","0"
"880",82,"358615","0","0","0","0","0","0","0","0","1","1","0","0","5","0","0","4","0","0","0"
"881",82,"359614","3","0","0","0","0","0","1","0","2","0","0","0","78","1","0","0","0","3","0"
"882",82,"141185","0","0","0","0","0","1","8","0","1","0","0","0","3","6","0","2","0","2","0"
"883",82,"141328","1","0","0","0","0","0","0","0","0","0","0","0","19","1","0","0","0","0","0"
"884",82,"141312","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","4","0"
"885",82,"141190","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","6","0"
"886",82,"610928","2","0","0","0","0","1","6","0","1","0","0","0","5","1","0","1","0","1","0"
"887",82,"141188","1","0","0","0","0","0","0","0","3","0","0","0","4","0","0","0","0","0","0"
"888",82,"141306","4","1","0","0","0","0","0","0","0","0","0","0","13","1","0","0","0","4","0"
"889",82,"610994","2","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","2","18","0"
"890",83,"140512","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0"
"891",83,"610922","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","10","0","0","0"
"892",83,"140397","12","1","0","0","0","0","0","0","1","0","0","0","0","0","0","17","0","0","0"
"893",83,"140467","3","1","0","0","0","1","4","0","0","0","0","0","0","2","0","0","0","0","0"
"894",83,"140522","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","5","0"
"895",83,"611211","10","0","0","0","0","0","2","0","0","0","0","0","0","1","0","1","0",NA,"0"
"896",83,"144080","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"897",83,"611225","13","0","0","0","0","0","0","0","1","0","0","0","0","0","0","12","0","2","0"
"898",83,"143772","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"899",83,"144084","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"900",83,"611271","9","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"901",88,"141737","0","1","0","0","0","0","6","0","1","1","0","0","2","3","0","4","0","2","0"
"902",88,"21739","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0"
"903",88,"141785","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","6","0","0","0"
"904",88,"141783","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0"
"905",88,"141624","0","0","0","0","0","0","0","0","1","0","0","0","3","1","0","1","0","1","0"
"906",88,"141787","0","0","0","0","0","0","0","0","0","0","0","0","32","1","0","1","0","0","0"
"907",88,"141786","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"908",88,"610939","2","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","3","16","0"
"909",88,"141627","5","0","0","0","0","0","1","0","0","0","1","0","11","0","0","0","0","0","0"
"910",88,"141768","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","0","0","13","0"
"911",104,"141486","4","1","0","0","0","1","1","0","17","0","3","2","58","0","0","70","2","0","0"
"912",104,"359105","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"913",105,"141474","2","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0"
"914",104,"559361","1","0","0","0","0","0","0","0","0","0","0","0","20","0","0","7","1","1","0"
"915",104,"141473","0","0","0","0","0","0","0","0","1","0","0","1","29","0","0","0","0","0","0"
"916",104,"141455","1","0","0","0","0","0","1","0","0","0","0","0","17","0","0","0","1","0","1"
"917",104,"141162","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","2","0","0","0"
"918",85,"627498","4","0","0","0","0","0","0","0","1","0","0","0","3","0","0","1","0","15","0"
"919",85,"359272","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","0"
"920",85,"358714","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0"
"921",85,"358712","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"922",85,"258711","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0"
"923",85,"358709","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0"
"924",85,"358710","3","0","0","0","0","0","0","0","0","1","0","0","24","0","0","0","0","3","0"
"925",85,"141181","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","1","0"
"926",85,"606668","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","2","0"
"927",85,"141347","1","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","2","0"
"928",85,"141182","0","0","0","0","0","0","1","0","0","0","0","0","6","0","0","0","0","3","0"
"929",85,"141379","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","1","0"
"930",85,"358713","0","0","0","0","0","0","0","0","0","0","0","0","45","0","0","0","0","6","0"
"931",86,"610684","13",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"24",NA,NA,NA,NA,NA,NA
"932",86,"145489","1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,"1",NA
